"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-1305,NVD-CWE-noinfo,"Security constraints defined by annotations of Servlets in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 were only applied once a Servlet had been loaded. Because security constraints defined in this way apply to the URL pattern and any URLs below that point, it was possible - depending on the order Servlets were loaded - for some security constraints not to be applied. This could have exposed resources to users who were not authorised to access them.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-1336,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"An improper handing of overflow in the UTF-8 decoder with supplementary characters can lead to an infinite loop in the decoder causing a Denial of Service. Versions Affected: Apache Tomcat 9.0.0.M9 to 9.0.7, 8.5.0 to 8.5.30, 8.0.0.RC1 to 8.0.51, and 7.0.28 to 7.0.86.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-8014,CWE-1188,"The defaults settings for the CORS filter provided in Apache Tomcat 9.0.0.M1 to 9.0.8, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, 7.0.41 to 7.0.88 are insecure and enable 'supportsCredentials' for all origins. It is expected that users of the CORS filter will have configured it appropriately for their environment rather than using it in the default configuration. Therefore, it is expected that most users will not be impacted by this issue.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-8034,CWE-295 Improper Certificate Validation,"The host name verification when using TLS with the WebSocket client was missing. It is now enabled by default. Versions Affected: Apache Tomcat 9.0.0.M1 to 9.0.9, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, and 7.0.35 to 7.0.88.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2018-8037,CWE-362 Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"If an async request was completed by the application at the same time as the container triggered the async timeout, a race condition existed that could result in a user seeing a response intended for a different user. An additional issue was present in the NIO and NIO2 connectors that did not correctly track the closure of the connection when an async request was completed by the application and timed out by the container at the same time. This could also result in a user seeing a response intended for another user. Versions Affected: Apache Tomcat 9.0.0.M9 to 9.0.9 and 8.5.5 to 8.5.31.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0199,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The HTTP/2 implementation in Apache Tomcat 9.0.0.M1 to 9.0.14 and 8.5.0 to 8.5.37 accepted streams with excessive numbers of SETTINGS frames and also permitted clients to keep streams open without reading/writing request/response data. By keeping streams open for requests that utilised the Servlet API's blocking I/O, clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0221,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The SSI printenv command in Apache Tomcat 9.0.0.M1 to 9.0.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 echoes user provided data without escaping and is, therefore, vulnerable to XSS. SSI is disabled by default. The printenv command is intended for debugging and is unlikely to be present in a production website.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-0232,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"When running on Windows with enableCmdLineArguments enabled, the CGI Servlet in Apache Tomcat 9.0.0.M1 to 9.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 is vulnerable to Remote Code Execution due to a bug in the way the JRE passes command line arguments to Windows. The CGI Servlet is disabled by default. The CGI option enableCmdLineArguments is disable by default in Tomcat 9.0.x (and will be disabled by default in all versions in response to this vulnerability). For a detailed explanation of the JRE behaviour, see Markus Wulftange's blog (https://codewhitesec.blogspot.com/2016/02/java-and-command-line-injections-in-windows.html) and this archived MSDN blog (https://web.archive.org/web/20161228144344/https://blogs.msdn.microsoft.com/twistylittlepassagesallalike/2011/04/23/everyone-quotes-command-line-arguments-the-wrong-way/).",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,HIGH,8.1,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-10072,CWE-667 Improper Locking,The fix for CVE-2019-0199 was incomplete and did not address HTTP/2 connection window exhaustion on write in Apache Tomcat versions 9.0.0.M1 to 9.0.19 and 8.5.0 to 8.5.40 . By not sending WINDOW_UPDATE messages for the connection window (stream 0) clients were able to cause server-side threads to block eventually leading to thread exhaustion and a DoS.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-12418,NVD-CWE-noinfo,"When Apache Tomcat 9.0.0.M1 to 9.0.28, 8.5.0 to 8.5.47, 7.0.0 and 7.0.97 is configured with the JMX Remote Lifecycle Listener, a local attacker without access to the Tomcat process or configuration files is able to manipulate the RMI registry to perform a man-in-the-middle attack to capture user names and passwords used to access the JMX interface. The attacker can then use these credentials to access the JMX interface and gain complete control over the Tomcat instance.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2019-17563,CWE-384 Session Fixation,"When using FORM authentication with Apache Tomcat 9.0.0.M1 to 9.0.29, 8.5.0 to 8.5.49 and 7.0.0 to 7.0.98 there was a narrow window where an attacker could perform a session fixation attack. The window was considered too narrow for an exploit to be practical but, erring on the side of caution, this issue has been treated as a security vulnerability.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-11996,NVD-CWE-noinfo,"A specially crafted sequence of HTTP/2 requests sent to Apache Tomcat 10.0.0-M1 to 10.0.0-M5, 9.0.0.M1 to 9.0.35 and 8.5.0 to 8.5.55 could trigger high CPU usage for several seconds. If a sufficient number of such requests were made on concurrent HTTP/2 connections, the server could become unresponsive.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13934,"CWE-401 Improper Release of Memory Before Removing Last Reference ('Memory Leak'), CWE-476 NULL Pointer Dereference","An h2c direct connection to Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M5 to 9.0.36 and 8.5.1 to 8.5.56 did not release the HTTP/1.1 processor after the upgrade to HTTP/2. If a sufficient number of such requests were made, an OutOfMemoryException could occur leading to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13935,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"The payload length in a WebSocket frame was not correctly validated in Apache Tomcat 10.0.0-M1 to 10.0.0-M6, 9.0.0.M1 to 9.0.36, 8.5.0 to 8.5.56 and 7.0.27 to 7.0.104. Invalid payload lengths could trigger an infinite loop. Multiple requests with invalid payload lengths could lead to a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-13943,NVD-CWE-noinfo,"If an HTTP/2 client connecting to Apache Tomcat 10.0.0-M1 to 10.0.0-M7, 9.0.0.M1 to 9.0.37 or 8.5.0 to 8.5.57 exceeded the agreed maximum number of concurrent streams for a connection (in violation of the HTTP/2 protocol), it was possible that a subsequent request made on that connection could contain HTTP headers - including HTTP/2 pseudo headers - from a previous request rather than the intended headers. This could lead to users seeing responses for unexpected resources.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-17527,CWE-200 Information Exposure,"While investigating bug 64830 it was discovered that Apache Tomcat 10.0.0-M1 to 10.0.0-M9, 9.0.0-M1 to 9.0.39 and 8.5.0 to 8.5.59 could re-use an HTTP request header value from the previous stream received on an HTTP/2 connection for the request associated with the subsequent stream. While this would most likely lead to an error and the closure of the HTTP/2 connection, it is possible that information could leak between requests.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,22
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-core-8.5.23.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",ae9430c1a4fc4d0d8eee4f33f2f4da00,79261793a47f507890ee08f749b9d81774e4f7f0,pkg:maven/org.apache.tomcat.embed/tomcat-embed-core@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-1935,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"In Apache Tomcat 9.0.0.M1 to 9.0.30, 8.5.0 to 8.5.50 and 7.0.0 to 7.0.99 the HTTP header parsing code used an approach to end-of-line parsing that allowed some invalid HTTP headers to be parsed as valid. This led to a possibility of HTTP Request Smuggling if Tomcat was located behind a reverse proxy that incorrectly handled the invalid Transfer-Encoding header in a particular manner. Such a reverse proxy is considered unlikely.",NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,4.8,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N,HIGH,22
